job_id,job_title,company_name,company_location,employee_residence,industry,experience_level,employment_type,company_size,remote_ratio,remote_status,salary_usd,salary_currency,salary_local,salary_category,required_skills,education_required,years_experience,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI04775,Robotics Engineer,Quantum Computing Inc,Canada,Canada,Manufacturing,Senior,Part-time,Small (<50 employees),100,Fully Remote,103139,USD,Not Provided,High,"Nlp, R, Spark, Tableau",Associate,5,2024-12-04,2024,12,2025-02-04,1531,8.9
AI04776,Nlp Engineer,Cognitive Computing,Sweden,Sweden,Telecommunications,Mid-level,Freelance,Large (250+ employees),50,Hybrid,124373,USD,Not Provided,High,"Data Visualization, Java, Azure, Docker",Associate,4,2025-01-10,2025,1,2025-02-22,2234,9.9
AI04777,Ai Research Scientist,Advanced Robotics,Finland,Finland,Gaming,Mid-level,Contract,Large (250+ employees),50,Hybrid,68815,USD,Not Provided,Mid,"Deep Learning, Spark, Mlops",Associate,2,2024-06-12,2024,6,2024-07-30,1541,7.9
AI04778,Computer Vision Engineer,Predictive Systems,Sweden,Sweden,Finance,Entry-level,Part-time,Small (<50 employees),0,On-site,51387,USD,Not Provided,Mid,"Scala, Tableau, Computer Vision, Java, Data Visualization",Associate,1,2024-05-02,2024,5,2024-07-04,732,6.1
AI04779,Ai Consultant,Quantum Computing Inc,Denmark,Denmark,Consulting,Mid-level,Part-time,Large (250+ employees),50,Hybrid,140613,USD,Not Provided,High,"Nlp, Computer Vision, Sql, Spark",Associate,3,2024-09-17,2024,9,2024-11-17,523,8.3
AI04780,Ai Software Engineer,Datavision Ltd,Japan,China,Manufacturing,Mid-level,Part-time,Large (250+ employees),50,Hybrid,66264,USD,Not Provided,Mid,"Python, Kubernetes, Tensorflow",Associate,3,2024-09-09,2024,9,2024-11-11,751,6.8
AI04781,Ml Ops Engineer,Future Systems,Australia,Australia,Gaming,Senior,Freelance,Medium (50-249 employees),100,Fully Remote,131390,USD,Not Provided,High,"Tensorflow, Python, Gcp, Pytorch, R",Associate,7,2025-04-13,2025,4,2025-04-30,2029,5.8
AI04782,Computer Vision Engineer,Digital Transformation Llc,China,Germany,Gaming,Executive,Full-time,Medium (50-249 employees),100,Fully Remote,107760,USD,Not Provided,High,"Azure, Gcp, Aws",PhD,16,2025-01-19,2025,1,2025-03-29,988,7.3
AI04783,Data Engineer,Machine Intelligence Group,Sweden,Sweden,Technology,Mid-level,Full-time,Large (250+ employees),100,Fully Remote,118205,USD,Not Provided,High,"Python, Git, Nlp",Associate,4,2024-04-16,2024,4,2024-05-26,1177,5.5
AI04784,Deep Learning Engineer,Digital Transformation Llc,Ireland,Ireland,Automotive,Executive,Part-time,Small (<50 employees),50,Hybrid,129306,USD,Not Provided,High,"Hadoop, Kubernetes, Python",PhD,17,2024-01-11,2024,1,2024-02-26,1552,7.0
AI04785,Principal Data Scientist,Machine Intelligence Group,South Korea,South Korea,Education,Entry-level,Part-time,Small (<50 employees),0,On-site,35517,USD,Not Provided,Low,"Nlp, R, Sql, Azure",Bachelor,1,2024-04-18,2024,4,2024-06-18,986,6.1
AI04786,Ml Ops Engineer,Cognitive Computing,United States,Australia,Education,Executive,Contract,Small (<50 employees),0,On-site,262069,USD,Not Provided,High,"Docker, Pytorch, Computer Vision, Linux",Master,16,2024-08-15,2024,8,2024-10-21,1869,9.0
AI04787,Ai Software Engineer,Cloud Ai Solutions,Japan,Japan,Finance,Entry-level,Contract,Medium (50-249 employees),100,Fully Remote,51587,USD,Not Provided,Mid,"Python, Data Visualization, Aws",Master,1,2024-01-15,2024,1,2024-03-10,2113,8.5
AI04788,Ai Architect,Machine Intelligence Group,Israel,Israel,Transportation,Senior,Contract,Large (250+ employees),50,Hybrid,101733,USD,Not Provided,High,"R, Statistics, Sql, Data Visualization, Mathematics",Associate,9,2025-01-29,2025,1,2025-03-13,1381,9.5
AI04789,Ai Product Manager,Quantum Computing Inc,Canada,Japan,Energy,Executive,Freelance,Small (<50 employees),100,Fully Remote,159311,USD,Not Provided,High,"Gcp, Git, Mlops, Azure, Java",Associate,15,2024-09-09,2024,9,2024-10-15,1308,8.8
AI04790,Data Scientist,Advanced Robotics,France,France,Education,Mid-level,Part-time,Medium (50-249 employees),0,On-site,76097,EUR,Not Provided,Mid,"Mlops, Kubernetes, Sql, Nlp, Mathematics",Associate,2,2024-08-05,2024,8,2024-09-06,2165,6.9
AI04791,Autonomous Systems Engineer,Neural Networks Co,United Kingdom,Austria,Automotive,Entry-level,Freelance,Small (<50 employees),100,Fully Remote,60004,GBP,Not Provided,Mid,"Kubernetes, Computer Vision, Scala, Python",PhD,1,2024-04-23,2024,4,2024-06-25,635,9.7
AI04792,Ai Software Engineer,Datavision Ltd,South Korea,South Korea,Government,Entry-level,Contract,Small (<50 employees),50,Hybrid,48903,USD,Not Provided,Low,"Docker, Sql, Data Visualization",Master,1,2024-01-15,2024,1,2024-03-19,1197,5.8
AI04793,Ai Research Scientist,Predictive Systems,Israel,Israel,Telecommunications,Senior,Contract,Small (<50 employees),0,On-site,64868,USD,Not Provided,Mid,"Kubernetes, Aws, Nlp, Hadoop, Mathematics",Master,7,2025-04-03,2025,4,2025-05-17,2461,9.0
AI04794,Ai Research Scientist,Neural Networks Co,Denmark,Denmark,Automotive,Entry-level,Contract,Medium (50-249 employees),100,Fully Remote,96858,USD,Not Provided,Mid,"Sql, Java, Nlp, Computer Vision, Linux",Master,1,2024-01-08,2024,1,2024-02-01,1000,8.8
AI04795,Research Scientist,Cloud Ai Solutions,Germany,Germany,Finance,Senior,Freelance,Large (250+ employees),100,Fully Remote,146042,EUR,Not Provided,High,"Statistics, Nlp, Tableau, Hadoop",Associate,8,2024-03-11,2024,3,2024-05-18,2465,8.2
AI04796,Autonomous Systems Engineer,Machine Intelligence Group,Singapore,Sweden,Consulting,Mid-level,Full-time,Medium (50-249 employees),0,On-site,92724,USD,Not Provided,Mid,"Tensorflow, Scala, Gcp, Sql",Associate,4,2025-02-11,2025,2,2025-02-27,886,5.3
AI04797,Machine Learning Engineer,Quantum Computing Inc,Israel,Israel,Energy,Executive,Part-time,Small (<50 employees),0,On-site,106821,USD,Not Provided,High,"Tensorflow, Kubernetes, Pytorch, Java, Python",PhD,10,2025-04-18,2025,4,2025-05-25,863,5.4
AI04798,Data Engineer,Digital Transformation Llc,Canada,Israel,Government,Executive,Freelance,Small (<50 employees),50,Hybrid,205500,USD,Not Provided,High,"Kubernetes, Docker, Python, Pytorch",Master,13,2024-10-09,2024,10,2024-11-04,1107,8.8
AI04799,Robotics Engineer,Cognitive Computing,United Kingdom,United Kingdom,Education,Senior,Full-time,Small (<50 employees),50,Hybrid,144362,GBP,Not Provided,High,"Spark, Python, Mlops",PhD,6,2024-06-29,2024,6,2024-08-18,647,5.9
AI04800,Ai Specialist,Algorithmic Solutions,South Korea,Sweden,Real Estate,Mid-level,Full-time,Medium (50-249 employees),100,Fully Remote,76236,USD,Not Provided,Mid,"Kubernetes, Deep Learning, Azure, Python, Statistics",Bachelor,3,2024-06-13,2024,6,2024-06-27,1291,9.7
AI04801,Ai Specialist,Deeptech Ventures,United States,United States,Government,Mid-level,Full-time,Medium (50-249 employees),50,Hybrid,106139,USD,Not Provided,High,"Mlops, Tableau, Linux, Kubernetes",Associate,2,2025-04-27,2025,4,2025-06-12,1712,9.7
AI04802,Computer Vision Engineer,Autonomous Tech,Israel,Norway,Finance,Senior,Full-time,Large (250+ employees),0,On-site,85074,USD,Not Provided,Mid,"Kubernetes, Python, Gcp",Associate,5,2024-01-14,2024,1,2024-01-30,2427,6.6
AI04803,Ai Consultant,Deeptech Ventures,France,Denmark,Manufacturing,Senior,Full-time,Large (250+ employees),0,On-site,111637,EUR,Not Provided,High,"Aws, Deep Learning, Statistics",Master,7,2024-04-25,2024,4,2024-05-15,2271,6.1
AI04804,Autonomous Systems Engineer,Future Systems,Ireland,Ireland,Government,Executive,Contract,Large (250+ employees),100,Fully Remote,195666,USD,Not Provided,High,"Java, Tensorflow, Sql",Associate,14,2024-02-14,2024,2,2024-04-19,1349,6.8
AI04805,Head Of Ai,Algorithmic Solutions,Australia,Australia,Transportation,Senior,Freelance,Large (250+ employees),0,On-site,144311,USD,Not Provided,High,"Scala, Gcp, Data Visualization",Master,9,2024-09-21,2024,9,2024-10-07,2005,7.2
AI04806,Nlp Engineer,Cognitive Computing,Singapore,Singapore,Energy,Mid-level,Part-time,Medium (50-249 employees),0,On-site,108968,USD,Not Provided,High,"Azure, Scala, Gcp, Nlp",Associate,4,2024-09-11,2024,9,2024-10-15,2119,8.8
AI04807,Ml Ops Engineer,Algorithmic Solutions,Germany,Germany,Media,Mid-level,Contract,Small (<50 employees),100,Fully Remote,73861,EUR,Not Provided,Mid,"Computer Vision, Linux, Docker, Python, Aws",Master,4,2024-07-29,2024,7,2024-09-25,1340,5.3
AI04808,Autonomous Systems Engineer,Digital Transformation Llc,United States,United States,Manufacturing,Mid-level,Full-time,Medium (50-249 employees),100,Fully Remote,119986,USD,Not Provided,High,"Kubernetes, Computer Vision, Data Visualization, Pytorch, Spark",PhD,4,2024-06-24,2024,6,2024-08-14,1123,5.0
AI04809,Data Engineer,Autonomous Tech,Denmark,Norway,Transportation,Entry-level,Freelance,Small (<50 employees),100,Fully Remote,69708,USD,Not Provided,Mid,"Tableau, Sql, Linux",PhD,1,2024-07-09,2024,7,2024-08-27,1088,7.5
AI04810,Data Analyst,Neural Networks Co,Australia,Australia,Healthcare,Executive,Freelance,Large (250+ employees),50,Hybrid,223675,USD,Not Provided,High,"Data Visualization, Python, Tensorflow, Computer Vision, Mlops",Bachelor,14,2024-08-22,2024,8,2024-09-07,1938,9.6
AI04811,Nlp Engineer,Smart Analytics,Canada,India,Manufacturing,Executive,Full-time,Medium (50-249 employees),0,On-site,216388,USD,Not Provided,High,"Java, Python, Mlops",Associate,13,2024-01-15,2024,1,2024-03-20,1545,5.3
AI04812,Data Analyst,Autonomous Tech,Denmark,Denmark,Energy,Mid-level,Full-time,Medium (50-249 employees),100,Fully Remote,129214,USD,Not Provided,High,"Linux, Tensorflow, Pytorch",PhD,4,2024-09-20,2024,9,2024-10-21,1084,9.0
AI04813,Machine Learning Researcher,Digital Transformation Llc,South Korea,South Korea,Automotive,Entry-level,Part-time,Medium (50-249 employees),0,On-site,45762,USD,Not Provided,Low,"Linux, Mathematics, Azure, Computer Vision, Python",Associate,0,2025-04-19,2025,4,2025-05-16,1795,7.7
AI04814,Computer Vision Engineer,Smart Analytics,China,China,Gaming,Mid-level,Full-time,Small (<50 employees),100,Fully Remote,67197,USD,Not Provided,Mid,"Scala, R, Azure, Sql",PhD,3,2024-07-05,2024,7,2024-08-10,1232,8.1
AI04815,Data Scientist,Neural Networks Co,Austria,Austria,Consulting,Senior,Contract,Medium (50-249 employees),100,Fully Remote,93513,USD,Not Provided,Mid,"Java, R, Nlp",PhD,6,2024-04-05,2024,4,2024-04-19,868,8.7
AI04816,Ai Product Manager,Smart Analytics,Japan,China,Real Estate,Executive,Full-time,Small (<50 employees),0,On-site,156153,USD,Not Provided,High,"Docker, Tableau, R, Spark",Master,17,2024-05-16,2024,5,2024-07-21,2402,5.4
AI04817,Computer Vision Engineer,Deeptech Ventures,Ireland,Ireland,Retail,Entry-level,Part-time,Large (250+ employees),100,Fully Remote,52519,USD,Not Provided,Mid,"Tableau, Data Visualization, Sql, Scala, Azure",PhD,0,2024-02-12,2024,2,2024-02-26,2031,5.2
AI04818,Ml Ops Engineer,Techcorp Inc,South Korea,South Korea,Energy,Senior,Contract,Medium (50-249 employees),100,Fully Remote,97273,USD,Not Provided,Mid,"Mathematics, Python, Mlops",Master,6,2024-06-20,2024,6,2024-07-15,611,7.3
AI04819,Machine Learning Engineer,Neural Networks Co,United Kingdom,United Kingdom,Education,Senior,Part-time,Small (<50 employees),100,Fully Remote,120198,GBP,Not Provided,High,"Tableau, Aws, Nlp, Docker",Associate,7,2025-03-20,2025,3,2025-05-07,1093,8.2
AI04820,Data Scientist,Techcorp Inc,France,Germany,Telecommunications,Mid-level,Part-time,Medium (50-249 employees),0,On-site,88690,EUR,Not Provided,Mid,"Kubernetes, Mlops, R",Master,3,2024-12-04,2024,12,2025-01-06,2417,9.7
AI04821,Ai Software Engineer,Cognitive Computing,Netherlands,Netherlands,Finance,Entry-level,Freelance,Large (250+ employees),100,Fully Remote,76082,EUR,Not Provided,Mid,"Kubernetes, Deep Learning, Hadoop",PhD,1,2024-06-09,2024,6,2024-07-18,638,9.7
AI04822,Machine Learning Researcher,Digital Transformation Llc,Japan,Japan,Manufacturing,Executive,Contract,Small (<50 employees),50,Hybrid,98376,USD,Not Provided,Mid,"Kubernetes, Computer Vision, Pytorch, Hadoop",PhD,19,2024-04-17,2024,4,2024-05-24,2351,5.0
AI04823,Ai Software Engineer,Cloud Ai Solutions,Netherlands,Netherlands,Energy,Mid-level,Full-time,Large (250+ employees),100,Fully Remote,97742,EUR,Not Provided,Mid,"Git, Mlops, Aws, Deep Learning",Master,4,2024-05-20,2024,5,2024-07-26,1703,6.7
AI04824,Data Analyst,Machine Intelligence Group,India,India,Government,Entry-level,Part-time,Large (250+ employees),50,Hybrid,58634,USD,Not Provided,Mid,"R, Linux, Mathematics, Mlops",PhD,0,2024-12-19,2024,12,2025-02-27,2016,7.6
AI04825,Autonomous Systems Engineer,Datavision Ltd,Norway,Norway,Technology,Senior,Full-time,Large (250+ employees),100,Fully Remote,194882,USD,Not Provided,High,"Pytorch, Kubernetes, Java",PhD,6,2024-01-10,2024,1,2024-02-19,2102,8.2
AI04826,Research Scientist,Predictive Systems,Finland,Finland,Retail,Mid-level,Contract,Small (<50 employees),50,Hybrid,54910,USD,Not Provided,Mid,"Pytorch, Sql, R",Bachelor,4,2024-04-28,2024,4,2024-06-09,1673,8.5
AI04827,Deep Learning Engineer,Cloud Ai Solutions,Japan,Ireland,Automotive,Senior,Part-time,Medium (50-249 employees),100,Fully Remote,97824,USD,Not Provided,Mid,"Hadoop, Spark, Kubernetes",Bachelor,9,2024-12-25,2024,12,2025-01-28,2443,8.5
AI04828,Autonomous Systems Engineer,Deeptech Ventures,Germany,Germany,Government,Mid-level,Freelance,Large (250+ employees),50,Hybrid,121080,EUR,Not Provided,High,"Tableau, Java, Mathematics, Nlp",Associate,2,2024-03-15,2024,3,2024-05-19,732,8.1
AI04829,Machine Learning Engineer,Advanced Robotics,Norway,Norway,Energy,Mid-level,Freelance,Large (250+ employees),0,On-site,108108,USD,Not Provided,High,"R, Scala, Java, Mathematics, Computer Vision",PhD,4,2025-04-14,2025,4,2025-06-08,1691,5.1
AI04830,Ai Research Scientist,Neural Networks Co,Israel,Israel,Transportation,Entry-level,Full-time,Large (250+ employees),50,Hybrid,52110,USD,Not Provided,Mid,"Spark, Linux, Aws",PhD,0,2024-08-15,2024,8,2024-10-19,1550,5.5
AI04831,Research Scientist,Algorithmic Solutions,South Korea,South Korea,Real Estate,Senior,Full-time,Small (<50 employees),100,Fully Remote,88464,USD,Not Provided,Mid,"Sql, Pytorch, R",Bachelor,5,2024-03-04,2024,3,2024-04-26,2096,5.8
AI04832,Nlp Engineer,Digital Transformation Llc,Germany,Germany,Technology,Mid-level,Freelance,Small (<50 employees),0,On-site,95517,EUR,Not Provided,Mid,"Java, Mlops, Spark, Tableau",PhD,4,2024-04-16,2024,4,2024-05-22,987,5.1
AI04833,Nlp Engineer,Smart Analytics,Ireland,Ireland,Healthcare,Senior,Part-time,Small (<50 employees),50,Hybrid,80455,USD,Not Provided,Mid,"Hadoop, Docker, Deep Learning, Python, Statistics",Master,5,2025-03-11,2025,3,2025-05-09,948,6.2
AI04834,Data Analyst,Ai Innovations,United States,United States,Transportation,Senior,Contract,Medium (50-249 employees),100,Fully Remote,122001,USD,Not Provided,High,"Tableau, Kubernetes, Linux, Deep Learning",PhD,6,2024-06-05,2024,6,2024-07-25,1902,8.6
AI04835,Nlp Engineer,Quantum Computing Inc,United Kingdom,United Kingdom,Media,Senior,Full-time,Small (<50 employees),100,Fully Remote,99139,GBP,Not Provided,Mid,"Statistics, Kubernetes, Python, Mathematics, Azure",Associate,6,2024-08-26,2024,8,2024-10-04,642,7.1
AI04836,Head Of Ai,Quantum Computing Inc,Sweden,Austria,Energy,Executive,Contract,Large (250+ employees),100,Fully Remote,220236,USD,Not Provided,High,"Linux, Spark, Git, Python, Java",Bachelor,15,2025-02-08,2025,2,2025-03-09,2347,7.5
AI04837,Ai Software Engineer,Cloud Ai Solutions,Netherlands,Germany,Real Estate,Mid-level,Freelance,Medium (50-249 employees),0,On-site,111722,EUR,Not Provided,High,"Aws, Git, Nlp, Python",PhD,2,2024-07-06,2024,7,2024-09-17,1204,8.7
AI04838,Ai Product Manager,Datavision Ltd,Finland,Finland,Energy,Executive,Contract,Large (250+ employees),50,Hybrid,131548,USD,Not Provided,High,"Scala, Pytorch, Computer Vision",Associate,13,2025-02-07,2025,2,2025-04-02,669,8.9
AI04839,Ai Product Manager,Smart Analytics,Germany,Germany,Retail,Senior,Contract,Medium (50-249 employees),0,On-site,137612,EUR,Not Provided,High,"Azure, Pytorch, Deep Learning",Bachelor,5,2025-01-10,2025,1,2025-03-16,2257,5.1
AI04840,Deep Learning Engineer,Autonomous Tech,France,France,Media,Mid-level,Freelance,Large (250+ employees),100,Fully Remote,89101,EUR,Not Provided,Mid,"Kubernetes, Sql, R, Statistics",Associate,3,2025-04-11,2025,4,2025-06-19,1051,7.5
AI04841,Ai Specialist,Quantum Computing Inc,Denmark,Denmark,Finance,Mid-level,Full-time,Small (<50 employees),100,Fully Remote,109392,USD,Not Provided,High,"Tableau, Azure, Hadoop, Python",Bachelor,2,2025-01-19,2025,1,2025-02-28,1761,9.2
AI04842,Ml Ops Engineer,Ai Innovations,Netherlands,Netherlands,Healthcare,Entry-level,Part-time,Medium (50-249 employees),0,On-site,79123,EUR,Not Provided,Mid,"Gcp, Spark, Hadoop",PhD,0,2024-07-25,2024,7,2024-08-24,1017,7.4
AI04843,Data Scientist,Neural Networks Co,Ireland,Ireland,Gaming,Senior,Contract,Medium (50-249 employees),50,Hybrid,85251,USD,Not Provided,Mid,"Hadoop, Java, Spark",Bachelor,5,2024-07-04,2024,7,2024-08-24,2313,8.2
AI04844,Ai Specialist,Cloud Ai Solutions,Germany,Ireland,Media,Mid-level,Part-time,Small (<50 employees),0,On-site,96496,EUR,Not Provided,Mid,"Pytorch, Gcp, Java, Kubernetes",Bachelor,4,2024-03-27,2024,3,2024-05-18,1815,8.8
AI04845,Research Scientist,Ai Innovations,Norway,Norway,Real Estate,Mid-level,Part-time,Small (<50 employees),50,Hybrid,84797,USD,Not Provided,Mid,"Python, Deep Learning, Azure",PhD,4,2025-04-18,2025,4,2025-05-09,1167,5.5
AI04846,Ai Consultant,Quantum Computing Inc,Finland,Finland,Gaming,Entry-level,Freelance,Medium (50-249 employees),0,On-site,37181,USD,Not Provided,Low,"Azure, Data Visualization, Java, Pytorch",Bachelor,1,2024-09-02,2024,9,2024-11-07,1513,9.7
AI04847,Computer Vision Engineer,Techcorp Inc,Sweden,Sweden,Retail,Executive,Contract,Small (<50 employees),50,Hybrid,138492,USD,Not Provided,High,"Linux, Python, Tensorflow, Deep Learning",Master,18,2024-08-13,2024,8,2024-09-24,1223,8.5
AI04848,Ai Consultant,Advanced Robotics,Netherlands,Netherlands,Telecommunications,Executive,Freelance,Medium (50-249 employees),100,Fully Remote,167796,EUR,Not Provided,High,"Java, Sql, Nlp, Pytorch, Tensorflow",PhD,13,2024-10-29,2024,10,2024-12-07,1798,6.7
AI04849,Data Scientist,Advanced Robotics,Ireland,Ireland,Finance,Executive,Contract,Medium (50-249 employees),0,On-site,145539,USD,Not Provided,High,"Mlops, Kubernetes, Statistics, Gcp",Bachelor,13,2024-07-02,2024,7,2024-08-03,1710,5.6
AI04850,Deep Learning Engineer,Quantum Computing Inc,India,India,Media,Entry-level,Part-time,Large (250+ employees),0,On-site,63427,USD,Not Provided,Mid,"Python, Computer Vision, Tensorflow, Pytorch",Associate,1,2025-02-12,2025,2,2025-03-27,554,5.7
AI04851,Data Scientist,Advanced Robotics,Canada,Canada,Finance,Entry-level,Contract,Small (<50 employees),100,Fully Remote,52958,USD,Not Provided,Mid,"Azure, Python, Java, Aws",Master,1,2024-09-12,2024,9,2024-10-25,1974,6.1
AI04852,Principal Data Scientist,Advanced Robotics,Denmark,Norway,Manufacturing,Mid-level,Freelance,Small (<50 employees),100,Fully Remote,103182,USD,Not Provided,High,"Spark, Git, Deep Learning, Nlp",PhD,4,2024-05-27,2024,5,2024-06-13,1199,7.9
AI04853,Ai Consultant,Algorithmic Solutions,Canada,South Korea,Consulting,Entry-level,Full-time,Medium (50-249 employees),0,On-site,49461,USD,Not Provided,Low,"Pytorch, Sql, Linux, Java, Python",Master,0,2024-10-31,2024,10,2024-12-27,872,5.9
AI04854,Machine Learning Engineer,Datavision Ltd,China,China,Healthcare,Mid-level,Part-time,Small (<50 employees),100,Fully Remote,59404,USD,Not Provided,Mid,"Scala, Azure, Tensorflow, Java",Master,4,2024-04-05,2024,4,2024-04-27,2363,9.6
AI04855,Ai Specialist,Deeptech Ventures,Israel,China,Telecommunications,Executive,Full-time,Small (<50 employees),0,On-site,106370,USD,Not Provided,High,"Gcp, Kubernetes, Tensorflow, Git, Hadoop",Associate,11,2025-03-09,2025,3,2025-03-23,1038,7.3
