job_id,job_title,salary_usd,salary_category,remote_status,experience_level,employment_type,company_location,employee_residence,company_name,company_size,remote_ratio,salary_currency,salary_local,required_skills,education_required,years_experience,industry,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI00614,Data Scientist,99041,Mid,Hybrid,En,Ct,United States,Ireland,Cognitive Computing,L,50,Usd,Not Provided,"Python, GCP, Scala, Tableau, Git",Bachelor,1,Consulting,2024-03-21,2024,3,2024-04-04,1042,9.2
AI00615,Ml Ops Engineer,42279,Low,Fully Remote,En,Pt,Finland,South Korea,Predictive Systems,S,100,Usd,Not Provided,"Statistics, NLP, Python, Kubernetes",Master,1,Transportation,2024-12-28,2024,12,2025-02-23,1374,7.1
AI00616,Ai Architect,65919,Mid,Hybrid,Se,Ft,India,India,Advanced Robotics,S,50,Usd,Not Provided,"Kubernetes, SQL, MLOps, GCP, Docker",PhD,7,Telecommunications,2024-01-12,2024,1,2024-03-09,2098,7.7
AI00617,Ai Specialist,101235,High,Fully Remote,Se,Pt,Ireland,Ireland,Predictive Systems,M,100,Usd,Not Provided,"Git, Scala, GCP, Kubernetes, AWS",Bachelor,6,Media,2024-11-18,2024,11,2025-01-14,1238,6.7
AI00618,Machine Learning Researcher,109969,High,Fully Remote,Mi,Ct,United States,Singapore,Predictive Systems,L,100,Usd,Not Provided,"Java, PyTorch, Tableau, MLOps, Kubernetes",PhD,4,Media,2024-07-15,2024,7,2024-09-19,827,5.6
AI00619,Robotics Engineer,115496,High,Fully Remote,Ex,Ct,India,India,Machine Intelligence Group,L,100,Usd,Not Provided,"SQL, Java, GCP, Data Visualization, Computer Vision",Master,12,Technology,2024-02-29,2024,2,2024-05-12,2471,7.4
AI00620,Ai Consultant,224280,High,Fully Remote,Ex,Ft,Denmark,Denmark,Neural Networks Co,L,100,Usd,Not Provided,"Scala, PyTorch, SQL, Data Visualization, TensorFlow",Bachelor,18,Retail,2024-09-20,2024,9,2024-11-17,2245,6.1
AI00621,Principal Data Scientist,50915,Mid,Fully Remote,Mi,Fl,Finland,South Korea,Digital Transformation Llc,S,100,Usd,Not Provided,"PyTorch, Data Visualization, Spark",Associate,2,Retail,2024-10-07,2024,10,2024-10-30,1178,6.4
AI00622,Ai Specialist,131250,High,Fully Remote,Se,Ft,Netherlands,Netherlands,Predictive Systems,L,100,Eur,Not Provided,"PyTorch, Mathematics, TensorFlow, Hadoop, NLP",Bachelor,9,Gaming,2024-08-12,2024,8,2024-10-09,2056,8.3
AI00623,Head Of Ai,76339,Mid,On-site,Se,Ct,Israel,Israel,Digital Transformation Llc,M,0,Usd,Not Provided,"Computer Vision, SQL, Data Visualization",Bachelor,5,Telecommunications,2024-04-07,2024,4,2024-05-15,1307,7.4
AI00624,Ai Architect,70128,Mid,Fully Remote,En,Ct,Sweden,Sweden,Ai Innovations,M,100,Usd,Not Provided,"Scala, SQL, GCP, TensorFlow",Associate,0,Healthcare,2024-09-07,2024,9,2024-10-07,931,7.0
AI00625,Nlp Engineer,123728,High,Fully Remote,Se,Ft,Germany,Canada,Future Systems,L,100,Eur,Not Provided,"Linux, Python, Mathematics",PhD,9,Government,2024-06-14,2024,6,2024-06-30,1128,7.9
AI00626,Autonomous Systems Engineer,72448,Mid,Fully Remote,Mi,Ct,China,China,Smart Analytics,L,100,Usd,Not Provided,"MLOps, Java, Python, Linux, R",PhD,4,Transportation,2025-01-26,2025,1,2025-03-21,2277,6.7
AI00627,Principal Data Scientist,90172,Mid,Hybrid,Se,Ft,Israel,India,Neural Networks Co,L,50,Usd,Not Provided,"Kubernetes, Python, TensorFlow",Associate,7,Consulting,2024-01-14,2024,1,2024-03-18,1788,5.7
AI00628,Data Scientist,133372,High,Hybrid,Mi,Fl,United States,United States,Neural Networks Co,L,50,Usd,Not Provided,"Azure, GCP, Java, Kubernetes",Master,4,Transportation,2025-03-22,2025,3,2025-05-21,1461,9.9
AI00629,Robotics Engineer,215554,High,Hybrid,Se,Ft,Switzerland,Switzerland,Ai Innovations,M,50,Usd,Not Provided,"Python, Azure, Statistics, GCP",Bachelor,8,Education,2024-10-15,2024,10,2024-12-21,2206,7.2
AI00630,Principal Data Scientist,349562,High,Fully Remote,Ex,Ct,Denmark,Denmark,Techcorp Inc,L,100,Usd,Not Provided,"Java, GCP, Python, Mathematics, NLP",Associate,15,Finance,2024-01-18,2024,1,2024-03-10,958,6.5
AI00631,Ai Product Manager,137181,High,Fully Remote,Ex,Ft,Israel,Israel,Machine Intelligence Group,S,100,Usd,Not Provided,"Python, Tableau, Linux",Master,19,Consulting,2025-03-07,2025,3,2025-04-26,2047,6.7
AI00632,Computer Vision Engineer,61587,Mid,Hybrid,En,Ft,Australia,Australia,Cognitive Computing,M,50,Usd,Not Provided,"GCP, Git, PyTorch",Associate,0,Transportation,2024-07-18,2024,7,2024-08-04,1531,6.2
AI00633,Ml Ops Engineer,151385,High,Hybrid,Ex,Pt,Canada,Canada,Future Systems,S,50,Usd,Not Provided,"Mathematics, Java, Spark",Master,14,Consulting,2024-04-29,2024,4,2024-07-07,1290,9.8
AI00634,Machine Learning Researcher,109757,High,On-site,Se,Ct,Israel,Israel,Cognitive Computing,L,0,Usd,Not Provided,"Scala, Linux, R",Master,7,Consulting,2024-11-02,2024,11,2024-12-11,1518,7.3
AI00635,Data Analyst,176838,High,Hybrid,Se,Fl,Norway,Norway,Cognitive Computing,L,50,Usd,Not Provided,"TensorFlow, AWS, Linux",Master,6,Energy,2025-03-27,2025,3,2025-06-04,858,5.1
AI00636,Deep Learning Engineer,92318,Mid,Fully Remote,Mi,Ct,Singapore,Australia,Algorithmic Solutions,L,100,Usd,Not Provided,"Spark, R, Python",PhD,3,Retail,2025-04-09,2025,4,2025-05-12,1358,8.9
AI00637,Data Analyst,92317,Mid,Hybrid,En,Ft,Norway,Norway,Algorithmic Solutions,L,50,Usd,Not Provided,"Git, R, TensorFlow, AWS",Associate,0,Gaming,2025-03-26,2025,3,2025-05-18,2430,7.5
AI00638,Ai Consultant,100729,High,Hybrid,Se,Ft,China,China,Smart Analytics,L,50,Usd,Not Provided,"MLOps, Docker, Hadoop, R",PhD,6,Energy,2024-11-18,2024,11,2025-01-01,1890,6.6
AI00639,Principal Data Scientist,89020,Mid,Hybrid,Mi,Ct,Australia,Australia,Techcorp Inc,S,50,Usd,Not Provided,"Spark, PyTorch, Statistics",PhD,2,Technology,2024-04-10,2024,4,2024-05-20,1107,9.3
AI00640,Ml Ops Engineer,132294,High,Fully Remote,Se,Ft,Netherlands,Netherlands,Cloud Ai Solutions,L,100,Eur,Not Provided,"Python, Linux, Statistics, SQL, Hadoop",Bachelor,5,Government,2025-04-21,2025,4,2025-05-06,2307,5.1
AI00641,Machine Learning Engineer,85887,Mid,Fully Remote,Se,Ct,Japan,South Korea,Predictive Systems,S,100,Usd,Not Provided,"TensorFlow, Java, PyTorch, Git, Mathematics",Bachelor,7,Healthcare,2024-05-26,2024,5,2024-08-05,619,6.6
AI00642,Data Analyst,66066,Mid,Fully Remote,Mi,Fl,Israel,Israel,Future Systems,L,100,Usd,Not Provided,"R, Java, Python, SQL",Bachelor,4,Transportation,2024-12-24,2024,12,2025-01-22,1450,6.9
AI00643,Principal Data Scientist,242433,High,On-site,Ex,Ct,Switzerland,Switzerland,Algorithmic Solutions,L,0,Usd,Not Provided,"Tableau, Hadoop, SQL, Spark",PhD,15,Retail,2024-08-12,2024,8,2024-08-31,689,10.0
AI00644,Machine Learning Researcher,84450,Mid,On-site,Mi,Ct,China,China,Algorithmic Solutions,L,0,Usd,Not Provided,"Docker, PyTorch, GCP, NLP, TensorFlow",Master,3,Telecommunications,2024-12-31,2024,12,2025-02-20,2006,6.8
AI00645,Autonomous Systems Engineer,69485,Mid,Hybrid,Mi,Ct,India,Netherlands,Autonomous Tech,S,50,Usd,Not Provided,"Linux, Kubernetes, GCP, Git",Associate,4,Healthcare,2024-07-16,2024,7,2024-08-25,1212,9.6
AI00646,Research Scientist,116320,High,Hybrid,Ex,Pt,Canada,Canada,Neural Networks Co,S,50,Usd,Not Provided,"Kubernetes, Python, Deep Learning",Bachelor,17,Healthcare,2024-04-06,2024,4,2024-04-20,697,9.5
AI00647,Ai Architect,54457,Mid,Hybrid,Mi,Fl,South Korea,Finland,Algorithmic Solutions,S,50,Usd,Not Provided,"Azure, Mathematics, R",Master,4,Government,2024-08-06,2024,8,2024-08-20,909,5.8
AI00648,Data Scientist,146370,High,Hybrid,Se,Ct,Sweden,Sweden,Autonomous Tech,L,50,Usd,Not Provided,"Hadoop, Spark, Deep Learning, Mathematics, Git",Master,9,Gaming,2024-11-21,2024,11,2024-12-05,767,5.3
AI00649,Computer Vision Engineer,150795,High,Hybrid,Se,Pt,Canada,Norway,Smart Analytics,L,50,Usd,Not Provided,"Docker, Python, Computer Vision, PyTorch, Hadoop",Bachelor,8,Retail,2024-01-05,2024,1,2024-02-05,2317,8.5
AI00650,Autonomous Systems Engineer,91012,Mid,On-site,Se,Pt,South Korea,South Korea,Cloud Ai Solutions,M,0,Usd,Not Provided,"Kubernetes, Git, Scala",PhD,9,Technology,2024-11-15,2024,11,2024-12-10,965,9.7
AI00651,Autonomous Systems Engineer,102675,High,On-site,Ex,Ft,Finland,Germany,Datavision Ltd,S,0,Usd,Not Provided,"Kubernetes, Scala, Python",Associate,12,Healthcare,2024-11-06,2024,11,2024-12-28,1132,5.6
AI00652,Autonomous Systems Engineer,86410,Mid,On-site,Se,Ct,Japan,France,Cognitive Computing,S,0,Usd,Not Provided,"Kubernetes, Git, Scala, Deep Learning",Associate,5,Gaming,2025-02-23,2025,2,2025-04-22,1790,6.2
AI00653,Ai Architect,222869,High,Fully Remote,Ex,Ct,Canada,Israel,Autonomous Tech,M,100,Usd,Not Provided,"Hadoop, SQL, Computer Vision",Master,14,Gaming,2025-02-07,2025,2,2025-02-28,524,7.1
AI00654,Ai Consultant,106477,High,On-site,Se,Ct,Australia,Australia,Quantum Computing Inc,M,0,Usd,Not Provided,"Azure, Java, NLP, Spark, Computer Vision",PhD,7,Media,2024-06-29,2024,6,2024-07-31,976,7.8
AI00655,Ai Software Engineer,148341,High,Fully Remote,Mi,Fl,Denmark,Denmark,Ai Innovations,L,100,Usd,Not Provided,"R, Java, Tableau, Data Visualization",Bachelor,4,Real Estate,2024-04-09,2024,4,2024-04-30,2375,9.6
AI00656,Data Scientist,195999,High,On-site,Ex,Ct,Sweden,Sweden,Future Systems,S,0,Usd,Not Provided,"Linux, Git, NLP, Deep Learning",Associate,16,Retail,2024-12-07,2024,12,2025-02-10,2495,5.3
AI00657,Data Engineer,142309,High,Fully Remote,Se,Pt,Switzerland,Switzerland,Smart Analytics,S,100,Usd,Not Provided,"Scala, SQL, AWS, Tableau",PhD,8,Consulting,2024-06-25,2024,6,2024-07-31,625,7.7
AI00658,Machine Learning Engineer,153558,High,Fully Remote,Se,Fl,Norway,Norway,Smart Analytics,M,100,Usd,Not Provided,"Git, SQL, Data Visualization, TensorFlow",Bachelor,9,Telecommunications,2024-09-18,2024,9,2024-11-20,1381,7.3
AI00659,Data Engineer,112920,High,On-site,Se,Ct,Ireland,Ireland,Ai Innovations,L,0,Usd,Not Provided,"GCP, Python, Linux, TensorFlow, Deep Learning",PhD,8,Retail,2024-04-15,2024,4,2024-06-03,1090,8.5
AI00660,Nlp Engineer,236175,High,Fully Remote,Ex,Pt,Denmark,Denmark,Cloud Ai Solutions,S,100,Usd,Not Provided,"Computer Vision, R, Java",Associate,15,Consulting,2024-05-30,2024,5,2024-06-21,1620,6.4
AI00661,Robotics Engineer,118402,High,Fully Remote,Se,Ft,China,China,Machine Intelligence Group,L,100,Usd,Not Provided,"Hadoop, Scala, Python",Master,7,Healthcare,2024-02-13,2024,2,2024-04-06,990,7.8
AI00662,Ai Specialist,112606,High,Hybrid,Mi,Pt,United States,Canada,Techcorp Inc,M,50,Usd,Not Provided,"Kubernetes, Python, NLP",Master,2,Technology,2024-02-08,2024,2,2024-03-10,682,9.7
AI00663,Data Engineer,88916,Mid,On-site,En,Fl,Switzerland,Germany,Smart Analytics,M,0,Usd,Not Provided,"Mathematics, Tableau, Data Visualization, Java, Hadoop",Master,1,Automotive,2024-12-08,2024,12,2025-02-15,2037,7.1
AI00664,Head Of Ai,145141,High,Fully Remote,Ex,Ct,South Korea,Sweden,Future Systems,L,100,Usd,Not Provided,"Kubernetes, Python, Deep Learning, Java",Master,17,Consulting,2024-10-27,2024,10,2024-11-11,1860,8.6
AI00665,Autonomous Systems Engineer,149673,High,Hybrid,Ex,Pt,Israel,Israel,Algorithmic Solutions,M,50,Usd,Not Provided,"SQL, Hadoop, Java, Azure, TensorFlow",Master,15,Technology,2024-06-27,2024,6,2024-09-03,2488,7.6
AI00666,Computer Vision Engineer,78123,Mid,Fully Remote,Mi,Ct,Netherlands,Netherlands,Algorithmic Solutions,S,100,Eur,Not Provided,"GCP, Spark, Azure, R",Bachelor,4,Consulting,2024-09-10,2024,9,2024-10-18,1944,7.8
AI00667,Ai Product Manager,38010,Low,Fully Remote,En,Ct,China,China,Cognitive Computing,M,100,Usd,Not Provided,"Docker, Kubernetes, Git",Bachelor,0,Energy,2024-05-30,2024,5,2024-07-18,1934,7.4
AI00668,Research Scientist,118524,High,On-site,Se,Pt,Austria,Canada,Smart Analytics,L,0,Usd,Not Provided,"Computer Vision, Statistics, R",Associate,5,Energy,2024-05-31,2024,5,2024-07-03,2186,5.9
AI00669,Ml Ops Engineer,46335,Low,Fully Remote,En,Pt,China,China,Future Systems,M,100,Usd,Not Provided,"MLOps, Kubernetes, Azure, Git, Python",Master,1,Transportation,2024-04-04,2024,4,2024-04-24,2263,7.2
AI00670,Ai Software Engineer,52062,Mid,Hybrid,En,Pt,India,India,Advanced Robotics,L,50,Usd,Not Provided,"Azure, Python, NLP, TensorFlow",Bachelor,0,Retail,2025-01-19,2025,1,2025-02-15,1678,5.6
AI00671,Robotics Engineer,204346,High,Fully Remote,Ex,Ft,Israel,Israel,Cognitive Computing,L,100,Usd,Not Provided,"Computer Vision, Azure, Java, Data Visualization",Master,17,Real Estate,2024-06-09,2024,6,2024-08-07,768,6.5
AI00672,Ai Software Engineer,82249,Mid,Hybrid,Se,Ft,Austria,Austria,Techcorp Inc,M,50,Usd,Not Provided,"Python, Spark, TensorFlow, Hadoop",Bachelor,6,Technology,2025-04-02,2025,4,2025-06-12,952,6.9
AI00673,Nlp Engineer,184631,High,Fully Remote,Ex,Pt,Denmark,Denmark,Cloud Ai Solutions,S,100,Usd,Not Provided,"Linux, NLP, Kubernetes",Bachelor,12,Manufacturing,2024-03-10,2024,3,2024-04-25,2171,9.3
AI00674,Data Engineer,113269,High,Fully Remote,Ex,Ct,Japan,Ireland,Datavision Ltd,L,100,Usd,Not Provided,"Tableau, Azure, GCP, Mathematics",Associate,18,Finance,2024-06-07,2024,6,2024-08-08,731,5.2
AI00675,Machine Learning Engineer,231074,High,On-site,Ex,Fl,United States,United States,Smart Analytics,L,0,Usd,Not Provided,"Java, Scala, MLOps, Data Visualization, Azure",Bachelor,17,Retail,2024-07-19,2024,7,2024-08-22,1425,7.4
AI00676,Research Scientist,103963,High,Hybrid,Mi,Fl,Netherlands,Netherlands,Autonomous Tech,L,50,Eur,Not Provided,"Scala, Java, Python, NLP",PhD,3,Real Estate,2024-11-06,2024,11,2024-12-16,880,6.8
AI00677,Research Scientist,146154,High,Fully Remote,Se,Ct,Germany,Germany,Ai Innovations,M,100,Eur,Not Provided,"Tableau, Kubernetes, Spark, Git",PhD,7,Technology,2025-03-03,2025,3,2025-04-21,607,8.1
AI00678,Data Analyst,60380,Mid,On-site,En,Fl,Australia,Australia,Advanced Robotics,M,0,Usd,Not Provided,"Scala, Kubernetes, Computer Vision",Associate,1,Technology,2024-12-07,2024,12,2025-01-13,888,5.6
AI00679,Ai Product Manager,65442,Mid,On-site,En,Ft,Ireland,Netherlands,Quantum Computing Inc,L,0,Usd,Not Provided,"R, GCP, SQL",Associate,0,Media,2024-03-06,2024,3,2024-04-02,1639,6.4
AI00680,Ai Software Engineer,88616,Mid,On-site,Se,Pt,South Korea,South Korea,Machine Intelligence Group,L,0,Usd,Not Provided,"Docker, Azure, Scala",PhD,8,Education,2024-10-15,2024,10,2024-12-04,1098,9.1
AI00681,Robotics Engineer,85469,Mid,Hybrid,Se,Ft,India,India,Predictive Systems,S,50,Usd,Not Provided,"Deep Learning, Mathematics, PyTorch, GCP",Bachelor,5,Finance,2024-06-03,2024,6,2024-08-05,1971,5.8
AI00682,Computer Vision Engineer,70047,Mid,On-site,Mi,Ft,Canada,France,Predictive Systems,M,0,Usd,Not Provided,"TensorFlow, R, Git, Java, Linux",Bachelor,2,Telecommunications,2025-04-25,2025,4,2025-07-02,1706,9.4
AI00683,Ai Product Manager,193865,High,Hybrid,Ex,Ct,Australia,Australia,Deeptech Ventures,M,50,Usd,Not Provided,"Linux, Docker, Data Visualization, SQL, NLP",Master,11,Manufacturing,2024-01-27,2024,1,2024-02-19,1894,8.0
AI00684,Data Analyst,40586,Low,On-site,En,Ct,Israel,China,Future Systems,S,0,Usd,Not Provided,"TensorFlow, SQL, Tableau",PhD,0,Telecommunications,2024-05-02,2024,5,2024-05-30,2292,7.9
AI00685,Head Of Ai,86218,Mid,Hybrid,Se,Ft,Austria,Austria,Predictive Systems,S,50,Usd,Not Provided,"SQL, Linux, Scala, Statistics, Hadoop",Associate,5,Retail,2025-01-18,2025,1,2025-03-03,1519,5.1
AI00686,Nlp Engineer,154077,High,On-site,Ex,Pt,Netherlands,Netherlands,Autonomous Tech,S,0,Eur,Not Provided,"SQL, Hadoop, TensorFlow",Master,17,Automotive,2025-01-06,2025,1,2025-02-19,752,5.2
AI00687,Head Of Ai,91434,Mid,On-site,Se,Pt,Austria,Austria,Quantum Computing Inc,M,0,Usd,Not Provided,"AWS, Python, Linux, Scala, TensorFlow",Bachelor,5,Real Estate,2024-06-13,2024,6,2024-08-07,1347,8.5
AI00688,Machine Learning Researcher,40034,Low,On-site,En,Pt,South Korea,South Korea,Smart Analytics,S,0,Usd,Not Provided,"Docker, Computer Vision, NLP",PhD,1,Healthcare,2024-11-27,2024,11,2024-12-29,2497,6.8
AI00689,Head Of Ai,63832,Mid,On-site,Mi,Pt,Ireland,Ireland,Cloud Ai Solutions,M,0,Usd,Not Provided,"Hadoop, R, Java",Master,3,Gaming,2025-03-28,2025,3,2025-05-04,1837,8.9
AI00690,Data Analyst,89120,Mid,Fully Remote,Se,Ct,India,India,Datavision Ltd,M,100,Usd,Not Provided,"Docker, Hadoop, Python, Tableau",Master,9,Retail,2024-11-25,2024,11,2025-02-05,2469,9.7
AI00691,Nlp Engineer,77360,Mid,Fully Remote,Mi,Ct,Singapore,Singapore,Future Systems,S,100,Usd,Not Provided,"Kubernetes, Java, NLP, Deep Learning, R",PhD,2,Finance,2024-12-08,2024,12,2025-01-22,1508,7.4
AI00692,Principal Data Scientist,203751,High,Fully Remote,Ex,Pt,United Kingdom,United Kingdom,Algorithmic Solutions,L,100,Gbp,Not Provided,"Tableau, Docker, Java, Statistics, Hadoop",Associate,10,Manufacturing,2024-07-12,2024,7,2024-09-08,1197,5.4
AI00693,Ai Consultant,221809,High,Hybrid,Ex,Ft,Singapore,South Korea,Cloud Ai Solutions,S,50,Usd,Not Provided,"Git, Java, Mathematics, NLP, AWS",Bachelor,14,Media,2024-04-12,2024,4,2024-04-29,2015,8.2
AI00694,Ai Architect,104780,High,On-site,Se,Fl,France,France,Cloud Ai Solutions,S,0,Eur,Not Provided,"SQL, PyTorch, Deep Learning, Tableau",PhD,8,Telecommunications,2025-04-15,2025,4,2025-04-29,2251,5.3
AI00695,Ai Software Engineer,107828,High,On-site,Se,Ct,China,China,Quantum Computing Inc,M,0,Usd,Not Provided,"Java, AWS, Python, Data Visualization, TensorFlow",Master,8,Healthcare,2024-11-09,2024,11,2024-12-01,929,6.5
AI00696,Machine Learning Researcher,101302,High,Hybrid,En,Pt,United States,Israel,Advanced Robotics,L,50,Usd,Not Provided,"Data Visualization, AWS, Python, Kubernetes",Master,0,Telecommunications,2024-09-09,2024,9,2024-10-31,1636,7.1
AI00697,Ml Ops Engineer,174571,High,Hybrid,Ex,Ct,Canada,Japan,Deeptech Ventures,L,50,Usd,Not Provided,"Linux, R, NLP, Mathematics",Master,17,Real Estate,2024-11-26,2024,11,2024-12-30,2338,9.1
AI00698,Nlp Engineer,84547,Mid,Fully Remote,Mi,Fl,Australia,Australia,Deeptech Ventures,L,100,Usd,Not Provided,"Spark, R, NLP, Computer Vision",Bachelor,3,Consulting,2025-02-13,2025,2,2025-04-22,2292,7.4
AI00699,Ai Architect,77553,Mid,Fully Remote,Se,Ct,South Korea,South Korea,Predictive Systems,M,100,Usd,Not Provided,"PyTorch, GCP, Kubernetes, Spark",Bachelor,5,Media,2024-08-26,2024,8,2024-10-07,2268,6.6
AI00700,Autonomous Systems Engineer,67912,Mid,Fully Remote,Mi,Ct,China,Sweden,Cloud Ai Solutions,L,100,Usd,Not Provided,"Python, Kubernetes, SQL",PhD,3,Healthcare,2024-03-11,2024,3,2024-04-02,2193,7.8
AI00701,Ml Ops Engineer,43910,Low,Hybrid,En,Fl,Finland,Canada,Predictive Systems,S,50,Usd,Not Provided,"GCP, Python, Azure, Linux, Deep Learning",Bachelor,0,Finance,2024-05-17,2024,5,2024-07-24,1501,6.7
AI00702,Research Scientist,101440,High,Fully Remote,Mi,Fl,Switzerland,Switzerland,Quantum Computing Inc,S,100,Usd,Not Provided,"Git, R, NLP",Bachelor,4,Government,2025-04-17,2025,4,2025-06-10,1993,8.8
AI00703,Ai Architect,59027,Mid,On-site,Mi,Ct,South Korea,South Korea,Ai Innovations,L,0,Usd,Not Provided,"Git, R, Python, Mathematics, Kubernetes",Master,3,Gaming,2024-08-26,2024,8,2024-11-01,1042,9.5
AI00704,Data Engineer,63073,Mid,Hybrid,En,Ct,Ireland,Norway,Quantum Computing Inc,L,50,Usd,Not Provided,"Scala, AWS, NLP, Hadoop, Data Visualization",Associate,0,Transportation,2024-08-20,2024,8,2024-10-21,1524,5.8
AI00705,Machine Learning Researcher,66881,Mid,Fully Remote,En,Fl,Sweden,Sweden,Algorithmic Solutions,M,100,Usd,Not Provided,"Scala, GCP, Java",Associate,0,Technology,2025-01-05,2025,1,2025-01-19,809,9.4
AI00706,Nlp Engineer,55576,Mid,On-site,En,Pt,France,Japan,Quantum Computing Inc,L,0,Eur,Not Provided,"Git, PyTorch, MLOps, NLP",Bachelor,0,Retail,2025-03-09,2025,3,2025-05-02,2283,9.9
AI00707,Ai Specialist,283696,High,On-site,Ex,Ft,United Kingdom,South Korea,Deeptech Ventures,L,0,Gbp,Not Provided,"Scala, Git, MLOps",PhD,18,Transportation,2024-10-12,2024,10,2024-11-07,1190,7.5
AI00708,Head Of Ai,233692,High,On-site,Ex,Pt,United Kingdom,United Kingdom,Machine Intelligence Group,S,0,Gbp,Not Provided,"SQL, PyTorch, Tableau",Associate,13,Transportation,2024-12-10,2024,12,2025-01-20,1149,7.3
AI00709,Ai Product Manager,100620,High,Fully Remote,Ex,Ft,Japan,China,Machine Intelligence Group,S,100,Usd,Not Provided,"R, Python, Mathematics, Computer Vision",Bachelor,13,Education,2025-02-14,2025,2,2025-04-20,810,10.0
AI00710,Research Scientist,88800,Mid,Fully Remote,Mi,Ft,France,Switzerland,Machine Intelligence Group,S,100,Eur,Not Provided,"Python, TensorFlow, Linux",Associate,2,Telecommunications,2024-09-10,2024,9,2024-10-08,962,6.9
AI00711,Research Scientist,104307,High,On-site,Ex,Ct,India,United Kingdom,Quantum Computing Inc,M,0,Usd,Not Provided,"Hadoop, Git, Python, PyTorch",Master,12,Gaming,2024-04-20,2024,4,2024-06-15,1747,8.0
AI00712,Ml Ops Engineer,61847,Mid,On-site,Mi,Pt,Ireland,Norway,Datavision Ltd,L,0,Usd,Not Provided,"Java, SQL, Docker, Tableau",Associate,4,Education,2024-12-22,2024,12,2025-02-07,718,8.9
AI00713,Ai Research Scientist,57025,Mid,Fully Remote,En,Pt,Canada,Canada,Algorithmic Solutions,M,100,Usd,Not Provided,"Python, Git, NLP",PhD,0,Consulting,2024-12-18,2024,12,2025-01-23,583,6.7
AI00714,Nlp Engineer,66576,Mid,Hybrid,Mi,Pt,Austria,Austria,Digital Transformation Llc,S,50,Usd,Not Provided,"Data Visualization, Git, Python, NLP",Bachelor,3,Energy,2024-08-07,2024,8,2024-09-27,2210,9.3
AI00715,Nlp Engineer,112261,High,On-site,Se,Pt,China,Canada,Digital Transformation Llc,L,0,Usd,Not Provided,"Spark, Java, SQL, Azure",Master,6,Technology,2024-06-10,2024,6,2024-07-22,1114,5.2
AI00716,Ai Specialist,201387,High,On-site,Ex,Ct,Sweden,Sweden,Algorithmic Solutions,S,0,Usd,Not Provided,"Git, Mathematics, Computer Vision, SQL",Bachelor,13,Consulting,2025-03-28,2025,3,2025-05-21,713,8.8
AI00717,Data Analyst,112934,High,Fully Remote,Mi,Ct,Norway,Norway,Cognitive Computing,L,100,Usd,Not Provided,"TensorFlow, GCP, NLP, Docker",Associate,3,Energy,2025-02-18,2025,2,2025-04-07,1219,6.0
AI00718,Ml Ops Engineer,108067,High,Fully Remote,Mi,Pt,United Kingdom,United Kingdom,Datavision Ltd,L,100,Gbp,Not Provided,"Python, Linux, Git, PyTorch",PhD,2,Automotive,2024-04-07,2024,4,2024-05-09,1446,6.0
AI00719,Data Analyst,107490,High,Hybrid,Se,Ct,Ireland,South Korea,Cognitive Computing,L,50,Usd,Not Provided,"Kubernetes, MLOps, AWS",Master,8,Retail,2025-01-31,2025,1,2025-04-05,1314,7.8
AI00720,Ai Consultant,150456,High,Fully Remote,Ex,Ct,Finland,Finland,Predictive Systems,L,100,Usd,Not Provided,"Spark, TensorFlow, Hadoop",Bachelor,11,Automotive,2024-02-12,2024,2,2024-03-19,1284,5.4
